sid,score_year,score_band
94830,2018,middle
94834,2018,middle
94959,2018,middle
95016,2018,middle
95020,2018,middle
95021,2018,middle
95022,2018,middle
95023,2018,middle
95024,2018,middle
95025,2018,middle
95028,2018,middle
95030,2018,middle
95300,2018,middle
95302,2018,middle
95303,2018,middle
95304,2018,middle
95333,2018,middle
95338,2018,middle
95485,2018,middle
95486,2018,middle
95491,2018,middle
95494,2018,middle
95564,2018,middle
95565,2018,middle
95667,2018,middle
95795,2018,middle
95829,2018,middle
95830,2018,middle
97067,2018,middle
85970,2018,concert
85985,2018,concert
85991,2018,concert
85994,2018,concert
85998,2018,concert
86005,2018,concert
86023,2018,concert
86100,2018,concert
86111,2018,concert
86148,2018,concert
86152,2018,concert
86186,2018,concert
86213,2018,concert
86214,2018,concert
86219,2018,concert
86223,2018,concert
86243,2018,concert
86303,2018,concert
86304,2018,concert
86306,2018,concert
86312,2018,concert
86316,2018,concert
86321,2018,concert
86322,2018,concert
86341,2018,concert
86345,2018,concert
86385,2018,concert
86393,2018,concert
86394,2018,concert
86444,2018,concert
86448,2018,concert
86455,2018,concert
86460,2018,concert
86473,2018,concert
86474,2018,concert
86476,2018,concert
86478,2018,concert
86479,2018,concert
86485,2018,concert
86488,2018,concert
86490,2018,concert
86514,2018,concert
86518,2018,concert
86565,2018,concert
86570,2018,concert
86571,2018,concert
86592,2018,concert
86593,2018,concert
86594,2018,concert
86610,2018,concert
86611,2018,concert
86612,2018,concert
86615,2018,concert
86624,2018,concert
86631,2018,concert
86636,2018,concert
86638,2018,concert
86640,2018,concert
86641,2018,concert
86644,2018,concert
86645,2018,concert
86648,2018,concert
86651,2018,concert
86656,2018,concert
86660,2018,concert
86663,2018,concert
86714,2018,concert
86795,2018,concert
86800,2018,concert
86805,2018,concert
86817,2018,concert
86820,2018,concert
86825,2018,concert
86827,2018,concert
86854,2018,concert
86855,2018,concert
86856,2018,concert
86861,2018,concert
86862,2018,concert
86876,2018,concert
86877,2018,concert
86902,2018,concert
86914,2018,concert
86927,2018,concert
86930,2018,concert
86935,2018,concert
86938,2018,concert
86971,2018,concert
86997,2018,concert
87000,2018,concert
87009,2018,concert
87033,2018,concert
87042,2018,concert
87043,2018,concert
87044,2018,concert
87045,2018,concert
87065,2018,concert
87066,2018,concert
87068,2018,concert
87069,2018,concert
87083,2018,concert
87117,2018,concert
87118,2018,concert
87125,2018,concert
87126,2018,concert
87128,2018,concert
87137,2018,concert
87158,2018,concert
87173,2018,concert
87180,2018,concert
87181,2018,concert
87183,2018,concert
87185,2018,concert
87187,2018,concert
87190,2018,concert
87194,2018,concert
87196,2018,concert
87202,2018,concert
87205,2018,concert
87208,2018,concert
87215,2018,concert
87216,2018,concert
87218,2018,concert
87221,2018,concert
87224,2018,concert
87225,2018,concert
87226,2018,concert
87227,2018,concert
87235,2018,concert
87237,2018,concert
87238,2018,concert
87242,2018,concert
87245,2018,concert
87250,2018,concert
87258,2018,concert
87261,2018,concert
87266,2018,concert
87269,2018,concert
87275,2018,concert
87319,2018,concert
87326,2018,concert
87328,2018,concert
87331,2018,concert
87333,2018,concert
87369,2018,concert
87370,2018,concert
87371,2018,concert
87374,2018,concert
87376,2018,concert
87386,2018,concert
87387,2018,concert
87390,2018,concert
87398,2018,concert
87399,2018,concert
87400,2018,concert
87405,2018,concert
87412,2018,concert
87414,2018,concert
87417,2018,concert
87421,2018,concert
87426,2018,concert
87433,2018,concert
87441,2018,concert
87442,2018,concert
87443,2018,concert
87453,2018,concert
87454,2018,concert
87455,2018,concert
87456,2018,concert
87457,2018,concert
87477,2018,concert
87482,2018,concert
87489,2018,concert
87503,2018,concert
87504,2018,concert
87515,2018,concert
87528,2018,concert
87529,2018,concert
87530,2018,concert
87531,2018,concert
87532,2018,concert
87533,2018,concert
87535,2018,concert
87536,2018,concert
87537,2018,concert
87538,2018,concert
87539,2018,concert
87541,2018,concert
87542,2018,concert
87553,2018,concert
87554,2018,concert
87556,2018,concert
87557,2018,concert
87566,2018,concert
87567,2018,concert
87570,2018,concert
87572,2018,concert
87573,2018,concert
87575,2018,concert
87578,2018,concert
87581,2018,concert
87586,2018,concert
87594,2018,concert
87600,2018,concert
87601,2018,concert
87602,2018,concert
87609,2018,concert
87617,2018,concert
87620,2018,concert
87624,2018,concert
87625,2018,concert
87626,2018,concert
87627,2018,concert
87632,2018,concert
87633,2018,concert
87643,2018,concert
87651,2018,concert
87653,2018,concert
87660,2018,concert
87667,2018,concert
87697,2018,concert
87700,2018,concert
87701,2018,concert
87711,2018,concert
87718,2018,concert
87850,2018,concert
87858,2018,concert
87867,2018,concert
87870,2018,concert
87871,2018,concert
87872,2018,concert
87873,2018,concert
87874,2018,concert
87875,2018,concert
87878,2018,concert
87891,2018,concert
87910,2018,concert
87913,2018,concert
87916,2018,concert
87917,2018,concert
87918,2018,concert
87921,2018,concert
87924,2018,concert
87925,2018,concert
87926,2018,concert
87933,2018,concert
87937,2018,concert
87940,2018,concert
87941,2018,concert
87942,2018,concert
87943,2018,concert
87944,2018,concert
87946,2018,concert
87947,2018,concert
87949,2018,concert
87952,2018,concert
87959,2018,concert
87960,2018,concert
87991,2018,concert
87994,2018,concert
87997,2018,concert
87999,2018,concert
88001,2018,concert
88002,2018,concert
88003,2018,concert
88007,2018,concert
88008,2018,concert
88012,2018,concert
88019,2018,concert
88022,2018,concert
88025,2018,concert
88039,2018,concert
88051,2018,concert
88053,2018,concert
88060,2018,concert
88065,2018,concert
88068,2018,concert
88069,2018,concert
88072,2018,concert
88074,2018,concert
88075,2018,concert
88078,2018,concert
88079,2018,concert
88083,2018,concert
88091,2018,concert
88092,2018,concert
88107,2018,concert
88112,2018,concert
88113,2018,concert
88114,2018,concert
88115,2018,concert
88116,2018,concert
88117,2018,concert
88118,2018,concert
88119,2018,concert
88120,2018,concert
88127,2018,concert
88136,2018,concert
88137,2018,concert
88138,2018,concert
88143,2018,concert
88145,2018,concert
88146,2018,concert
88147,2018,concert
88149,2018,concert
88151,2018,concert
88152,2018,concert
88154,2018,concert
88155,2018,concert
88156,2018,concert
88157,2018,concert
88162,2018,concert
88165,2018,concert
88167,2018,concert
88170,2018,concert
88172,2018,concert
88173,2018,concert
88176,2018,concert
88180,2018,concert
88187,2018,concert
88188,2018,concert
88190,2018,concert
88191,2018,concert
88192,2018,concert
88198,2018,concert
88201,2018,concert
88202,2018,concert
88203,2018,concert
88205,2018,concert
88206,2018,concert
88208,2018,concert
88209,2018,concert
88210,2018,concert
88211,2018,concert
88212,2018,concert
88226,2018,concert
88233,2018,concert
88237,2018,concert
88238,2018,concert
88240,2018,concert
88244,2018,concert
88248,2018,concert
88250,2018,concert
88251,2018,concert
88267,2018,concert
88271,2018,concert
88279,2018,concert
88281,2018,concert
88282,2018,concert
88285,2018,concert
88289,2018,concert
88290,2018,concert
88296,2018,concert
88306,2018,concert
88314,2018,concert
88319,2018,concert
88328,2018,concert
88331,2018,concert
88382,2018,concert
88402,2018,concert
88457,2018,concert
88461,2018,concert
88463,2018,concert
88464,2018,concert
88465,2018,concert
88466,2018,concert
88467,2018,concert
88469,2018,concert
88470,2018,concert
88471,2018,concert
88472,2018,concert
88474,2018,concert
88476,2018,concert
88479,2018,concert
88491,2018,concert
88495,2018,concert
88510,2018,concert
88642,2018,concert
88644,2018,concert
88648,2018,concert
88652,2018,concert
88653,2018,concert
88655,2018,concert
88656,2018,concert
88657,2018,concert
88659,2018,concert
88664,2018,concert
88666,2018,concert
88668,2018,concert
88675,2018,concert
88677,2018,concert
88679,2018,concert
88681,2018,concert
88682,2018,concert
88693,2018,concert
88694,2018,concert
88696,2018,concert
88700,2018,concert
88714,2018,concert
88725,2018,concert
88728,2018,concert
88738,2018,concert
88751,2018,concert
88752,2018,concert
88761,2018,concert
88764,2018,concert
88765,2018,concert
88769,2018,concert
88780,2018,concert
88791,2018,concert
88810,2018,concert
88813,2018,concert
88814,2018,concert
88815,2018,concert
88817,2018,concert
88822,2018,concert
88824,2018,concert
88825,2018,concert
88827,2018,concert
88828,2018,concert
88833,2018,concert
88836,2018,concert
88867,2018,concert
88871,2018,concert
88874,2018,concert
88879,2018,concert
88883,2018,concert
88888,2018,concert
88905,2018,concert
88907,2018,concert
88915,2018,concert
88916,2018,concert
88923,2018,concert
88932,2018,concert
88936,2018,concert
88952,2018,concert
88953,2018,concert
88959,2018,concert
88960,2018,concert
88962,2018,concert
88968,2018,concert
88998,2018,concert
89000,2018,concert
89022,2018,concert
89027,2018,concert
89030,2018,concert
89037,2018,concert
89041,2018,concert
89042,2018,concert
89043,2018,concert
89044,2018,concert
89045,2018,concert
89047,2018,concert
89053,2018,concert
89054,2018,concert
89078,2018,concert
89079,2018,concert
89080,2018,concert
89081,2018,concert
89082,2018,concert
89083,2018,concert
89085,2018,concert
89086,2018,concert
89105,2018,concert
89118,2018,concert
89120,2018,concert
89128,2018,concert
89131,2018,concert
89132,2018,concert
89137,2018,concert
89147,2018,concert
89182,2018,concert
89183,2018,concert
89188,2018,concert
89209,2018,concert
89214,2018,concert
89243,2018,concert
89254,2018,concert
89257,2018,concert
89260,2018,concert
89261,2018,concert
89262,2018,concert
89263,2018,concert
89264,2018,concert
89267,2018,concert
89269,2018,concert
89270,2018,concert
89275,2018,concert
89278,2018,concert
89289,2018,concert
89298,2018,concert
89331,2018,concert
89332,2018,concert
89333,2018,concert
89337,2018,concert
89351,2018,concert
89352,2018,concert
89368,2018,concert
89370,2018,concert
89372,2018,concert
89379,2018,concert
89384,2018,concert
89387,2018,concert
89392,2018,concert
89419,2018,concert
89420,2018,concert
89424,2018,concert
89484,2018,concert
89486,2018,concert
89494,2018,concert
89496,2018,concert
89497,2018,concert
89525,2018,concert
89526,2018,concert
89528,2018,concert
89529,2018,concert
89530,2018,concert
89531,2018,concert
89541,2018,concert
89542,2018,concert
89556,2018,concert
89612,2018,concert
89616,2018,concert
89618,2018,concert
89619,2018,concert
89642,2018,concert
89660,2018,concert
89661,2018,concert
89664,2018,concert
89665,2018,concert
89672,2018,concert
89682,2018,concert
89688,2018,concert
89689,2018,concert
89692,2018,concert
89693,2018,concert
89695,2018,concert
89706,2018,concert
89718,2018,concert
89728,2018,concert
89828,2018,concert
89836,2018,concert
89842,2018,concert
89843,2018,concert
89844,2018,concert
89849,2018,concert
89851,2018,concert
89853,2018,concert
89859,2018,concert
89862,2018,concert
89863,2018,concert
89868,2018,concert
89870,2018,concert
89874,2018,concert
89876,2018,concert
89878,2018,concert
89879,2018,concert
89885,2018,concert
89886,2018,concert
89888,2018,concert
89889,2018,concert
89892,2018,concert
89893,2018,concert
89894,2018,concert
89895,2018,concert
89898,2018,concert
89899,2018,concert
89900,2018,concert
89902,2018,concert
89903,2018,concert
89910,2018,concert
89911,2018,concert
89943,2018,concert
89947,2018,concert
89957,2018,concert
89961,2018,concert
89962,2018,concert
89992,2018,concert
90010,2018,concert
90019,2018,concert
90025,2018,concert
90046,2018,concert
90047,2018,concert
90048,2018,concert
90050,2018,concert
90055,2018,concert
90059,2018,concert
90081,2018,concert
90082,2018,concert
90084,2018,concert
90088,2018,concert
90095,2018,concert
90109,2018,concert
90120,2018,concert
90125,2018,concert
90138,2018,concert
90139,2018,concert
90140,2018,concert
90146,2018,concert
90147,2018,concert
90174,2018,concert
90196,2018,concert
90197,2018,concert
90200,2018,concert
90203,2018,concert
90205,2018,concert
90219,2018,concert
90224,2018,concert
90240,2018,concert
90263,2018,concert
90270,2018,concert
90271,2018,concert
90274,2018,concert
90286,2018,concert
90316,2018,concert
90320,2018,concert
90322,2018,concert
90323,2018,concert
90330,2018,concert
90331,2018,concert
90332,2018,concert
90333,2018,concert
90335,2018,concert
90336,2018,concert
90338,2018,concert
90340,2018,concert
90348,2018,concert
90349,2018,concert
90355,2018,concert
90356,2018,concert
90358,2018,concert
90359,2018,concert
90360,2018,concert
90361,2018,concert
90362,2018,concert
90364,2018,concert
90370,2018,concert
90372,2018,concert
90374,2018,concert
90376,2018,concert
90383,2018,concert
90386,2018,concert
90388,2018,concert
90389,2018,concert
90394,2018,concert
90395,2018,concert
90401,2018,concert
90402,2018,concert
90405,2018,concert
90411,2018,concert
90427,2018,concert
90435,2018,concert
90440,2018,concert
90442,2018,concert
90446,2018,concert
90447,2018,concert
90456,2018,concert
90477,2018,concert
90480,2018,concert
90486,2018,concert
90496,2018,concert
90498,2018,concert
90499,2018,concert
90511,2018,concert
90513,2018,concert
90514,2018,concert
90516,2018,concert
90518,2018,concert
90521,2018,concert
90523,2018,concert
90525,2018,concert
90528,2018,concert
90531,2018,concert
90532,2018,concert
90533,2018,concert
90535,2018,concert
90536,2018,concert
90537,2018,concert
90538,2018,concert
90540,2018,concert
90541,2018,concert
90546,2018,concert
90547,2018,concert
90549,2018,concert
90550,2018,concert
90551,2018,concert
90552,2018,concert
90553,2018,concert
90557,2018,concert
90560,2018,concert
90563,2018,concert
90565,2018,concert
90566,2018,concert
90579,2018,concert
90582,2018,concert
90594,2018,concert
90596,2018,concert
90597,2018,concert
90598,2018,concert
90600,2018,concert
90604,2018,concert
90615,2018,concert
90621,2018,concert
90622,2018,concert
90630,2018,concert
90636,2018,concert
90637,2018,concert
90641,2018,concert
90644,2018,concert
90646,2018,concert
90650,2018,concert
90652,2018,concert
90654,2018,concert
90691,2018,concert
90693,2018,concert
90695,2018,concert
90696,2018,concert
90699,2018,concert
90702,2018,concert
90703,2018,concert
90706,2018,concert
90707,2018,concert
90709,2018,concert
90727,2018,concert
90728,2018,concert
90731,2018,concert
90732,2018,concert
90735,2018,concert
90736,2018,concert
90739,2018,concert
90740,2018,concert
90746,2018,concert
90751,2018,concert
90758,2018,concert
90759,2018,concert
90762,2018,concert
90763,2018,concert
90767,2018,concert
90769,2018,concert
90770,2018,concert
90771,2018,concert
90772,2018,concert
90773,2018,concert
90789,2018,concert
90790,2018,concert
90793,2018,concert
90808,2018,concert
90809,2018,concert
90813,2018,concert
90814,2018,concert
90817,2018,concert
90833,2018,concert
90838,2018,concert
90839,2018,concert
90841,2018,concert
90842,2018,concert
90845,2018,concert
90846,2018,concert
90849,2018,concert
90850,2018,concert
90851,2018,concert
90854,2018,concert
90855,2018,concert
90856,2018,concert
90857,2018,concert
90860,2018,concert
90865,2018,concert
90874,2018,concert
90875,2018,concert
90878,2018,concert
90883,2018,concert
90885,2018,concert
90886,2018,concert
90887,2018,concert
90889,2018,concert
90890,2018,concert
90893,2018,concert
90894,2018,concert
90895,2018,concert
90901,2018,concert
90905,2018,concert
90908,2018,concert
90911,2018,concert
90919,2018,concert
90922,2018,concert
90923,2018,concert
90924,2018,concert
90926,2018,concert
90927,2018,concert
90931,2018,concert
90932,2018,concert
90934,2018,concert
90937,2018,concert
90940,2018,concert
90943,2018,concert
90967,2018,concert
91031,2018,concert
91032,2018,concert
91033,2018,concert
91034,2018,concert
91035,2018,concert
91071,2018,concert
91075,2018,concert
91078,2018,concert
91087,2018,concert
91107,2018,concert
91118,2018,concert
91123,2018,concert
91124,2018,concert
91128,2018,concert
91131,2018,concert
91133,2018,concert
91136,2018,concert
91139,2018,concert
91140,2018,concert
91143,2018,concert
91146,2018,concert
91159,2018,concert
91163,2018,concert
91174,2018,concert
91177,2018,concert
91183,2018,concert
91185,2018,concert
91198,2018,concert
91199,2018,concert
91200,2018,concert
91203,2018,concert
91210,2018,concert
91216,2018,concert
91251,2018,concert
91266,2018,concert
91267,2018,concert
91270,2018,concert
91272,2018,concert
91281,2018,concert
91283,2018,concert
91286,2018,concert
91299,2018,concert
91307,2018,concert
91308,2018,concert
91311,2018,concert
91312,2018,concert
91314,2018,concert
91316,2018,concert
91319,2018,concert
91323,2018,concert
91328,2018,concert
91330,2018,concert
91331,2018,concert
91334,2018,concert
91335,2018,concert
91337,2018,concert
91343,2018,concert
91352,2018,concert
91364,2018,concert
91388,2018,concert
91403,2018,concert
91404,2018,concert
91406,2018,concert
91427,2018,concert
91465,2018,concert
91504,2018,concert
91522,2018,concert
91533,2018,concert
91534,2018,concert
91536,2018,concert
91548,2018,concert
91549,2018,concert
91550,2018,concert
91552,2018,concert
91554,2018,concert
91582,2018,concert
91593,2018,concert
91636,2018,concert
91678,2018,concert
91694,2018,concert
91695,2018,concert
91696,2018,concert
91699,2018,concert
91714,2018,concert
91721,2018,concert
91722,2018,concert
91724,2018,concert
91737,2018,concert
91738,2018,concert
91742,2018,concert
91754,2018,concert
91756,2018,concert
91759,2018,concert
91762,2018,concert
91767,2018,concert
91768,2018,concert
